query_id;query_text;rank;document_id;document_title;score;relevant
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";3;760;"inelastic buckling of initially imperfect cylindrical
shells subject to axial compression .";27.104860409902344;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";4;818;"a quantitative comparison of flow and deformation theories
of plasticity .";26.867557528788677;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";5;1119;plastic stability theory of thin shells .;24.915541084393585;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";6;820;theories of plastic buckling .;24.021614340554688;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";7;823;"plastic torsional buckling strength of cylinders including
the effects of imperfections .";23.819171565485508;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";8;825;inelastic instability and incremental theories of plasticity .;22.568112567515612;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";9;837;"inelastic behaviour of structures subjected to cyclic
thermal and mechanical stressing conditions .";22.32012118970027;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";10;826;small bending and stretching of sandwich type shells .;20.74633335197449;False
102;basic dynamic characteristics of structures continuous over many spans .;1;910;"natural frequencies of continuous beams of uniform
span length .";12.375444626481535;True
102;basic dynamic characteristics of structures continuous over many spans .;2;1339;"calculation of flutter characteristics for finite-span swept or unswept
wings at subsonic and supersonic speeds by a modified strip analysis .";11.410645424767592;False
102;basic dynamic characteristics of structures continuous over many spans .;3;729;stresses in continuous skin stiffener panels under random loading .;11.379931867069763;False
102;basic dynamic characteristics of structures continuous over many spans .;4;516;"free-flight measurements of the dynamic longitudinal
stability characteristics of a wind tunnel interference
model (m=0 .92 to 1. 35) .";10.637789456911166;False
102;basic dynamic characteristics of structures continuous over many spans .;5;1290;"measured and calculated subsonic and transonic flutter
characteristics of a 45 sweptback wing planform in
air and in freon-12 in the langley transonic dynamics
tunnel .";10.337964871889683;False
102;basic dynamic characteristics of structures continuous over many spans .;6;1007;free-flight measurements of the static and dynamic .;10.192594895001127;False
102;basic dynamic characteristics of structures continuous over many spans .;7;1289;"numerical technique to lifting surface theory for calculation
of unsteady aerodynamic forces due to continuous sinusoidal
gusts on several wing planforms at sobsonic speeds .";9.916937279092553;False
102;basic dynamic characteristics of structures continuous over many spans .;8;650;some design problems of hovercraft .;9.519410472107552;False
102;basic dynamic characteristics of structures continuous over many spans .;9;728;free vibrations of continuous skin stringer panels .;9.246052105258778;True
102;basic dynamic characteristics of structures continuous over many spans .;10;446;wake of a satellite traversing the ionosphere .;9.231294902221924;False
103;is the information on the buckling of sandwich sphere available .;1;761;buckling of sandwich under normal pressure .;19.439297899784435;False
103;is the information on the buckling of sandwich sphere available .;2;1214;"the drag of elongated bodies over a wide reynolds number
range .";15.670569701419328;False
103;is the information on the buckling of sandwich sphere available .;3;1050;"compressive buckling of simply supported curved plates
and cylinders of sandwich construction .";12.435667974245494;False
103;is the information on the buckling of sandwich sphere available .;4;1127;the buckling of sandwich type panels .;12.363281164552108;False
103;is the information on the buckling of sandwich sphere available .;5;1048;a small deflection theory for curved sandwich plates .;12.181008031529826;False
103;is the information on the buckling of sandwich sphere available .;6;956;"elastic stability of simply supported corrugated core
sand- wich cylinders .";10.923114028972945;False
103;is the information on the buckling of sandwich sphere available .;7;1126;"an engineer's conceptual approach to the buckling of
cylindrical shell (axial loading) .";10.715072319011135;False
103;is the information on the buckling of sandwich sphere available .;8;951;a unified theory of creep buckling under normal loads .;10.505323979296694;False
103;is the information on the buckling of sandwich sphere available .;9;1027;note on creep buckling of columns .;10.149816891931888;False
103;is the information on the buckling of sandwich sphere available .;10;1211;"boundary layer transition at supersonic
speeds-three-dimensional roughness effects (spheres).";9.774302972954654;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";1;762;"allowable axial loads and bending moments for inelastic structures
under nonuniform temperature distribution .";23.759148131693895;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";2;837;"inelastic behaviour of structures subjected to cyclic
thermal and mechanical stressing conditions .";19.24897360023751;True
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";3;1024;note on creep buckling of columns .;18.76741121606319;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";4;462;photo-thermoelasticity .;17.5736315305193;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";5;644;"a study of the cantilever square plate subjected to
a uniform loading .";17.45764805898965;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";6;744;"lower buckling load in the non-linear buckling theory
of thin shells .";17.04609734499398;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";7;824;on the concept of stability of inelastic systems .;16.30825109944786;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";8;739;"the buckling of thin cylindrical shells under axial
compression .";15.454321746644315;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";9;1055;non-linear bending and buckling of circular plates .;15.093146145807978;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";10;1019;note on creep buckling of columns .;15.08891679038981;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";1;848;"the effect of an internal compressible fluid column
on the breathing vibrations of a thin pressurised cylindrical
shell .";38.895825773840095;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";2;764;"breathing vibrations of a circular shell with an internal
liquid .";38.124598350149995;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";3;847;"experimental study of the vibrations of a circular
cylindrical shell .";21.596841234289126;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";4;846;"on the vibration of thin cylindrical shells under internal
pressure .";20.918987010620192;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";5;953;"vibrations of infinitely long cylindrical shells under
initial stress .";17.822070974158912;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";6;763;"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.";16.963734953496058;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";7;1126;"an engineer's conceptual approach to the buckling of
cylindrical shell (axial loading) .";16.18175760485363;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";8;739;"the buckling of thin cylindrical shells under axial
compression .";15.140749726583913;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";9;1068;"instability analysis of cylindrical shells under hydrostatic
pressure .";15.026840329069849;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";10;1037;on transverse vibrations of thin, shallow elastic shells .;14.828277140335173;False
106;experimental techniques in shell vibration .;1;847;"experimental study of the vibrations of a circular
cylindrical shell .";12.437263786206275;True
106;experimental techniques in shell vibration .;2;764;"breathing vibrations of a circular shell with an internal
liquid .";11.699604183987649;False
106;experimental techniques in shell vibration .;3;1036;on transverse vibrations of thin, shallow elastic shells .;10.648665696348722;False
106;experimental techniques in shell vibration .;4;844;"flexural vibrations of the walls of thin cylindrical
shells having freely supported ends .";10.429063095999377;True
106;experimental techniques in shell vibration .;5;953;"vibrations of infinitely long cylindrical shells under
initial stress .";10.330089819214363;False
106;experimental techniques in shell vibration .;6;846;"on the vibration of thin cylindrical shells under internal
pressure .";10.113587301552316;True
106;experimental techniques in shell vibration .;7;848;"the effect of an internal compressible fluid column
on the breathing vibrations of a thin pressurised cylindrical
shell .";10.015902242207346;False
106;experimental techniques in shell vibration .;8;1042;on transverse vibrations of thin, shallow elastic shells .;9.746088981982867;False
106;experimental techniques in shell vibration .;9;1038;on transverse vibrations of thin, shallow elastic shells .;9.633902217356912;False
106;experimental techniques in shell vibration .;10;1037;on transverse vibrations of thin, shallow elastic shells .;9.34316746324549;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";1;640;the design of structures to resist jet noise fatigue .;35.200744968066594;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";2;725;"the response of a typical aircraft structure to jet
noise .";27.196575993876966;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";3;883;correlated fatigue data for aircraft structural joints .;24.10372226006431;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";4;909;the effect of jet noise on aircraft structures .;22.414117869275795;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";5;220;"a general purpose analogue correlator for the analysis of
random noise signals .";22.004556091500607;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";6;870;effect of rheological behaviour on thermal stresses .;21.563772061609683;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";7;720;"a note on the use of sandwich structures in severe acoustic
environments .";21.010413457892355;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";8;911;"experimental study of the random vibrations of an aircraft
structure excited by jet noise .";19.75944391015838;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";9;724;structural acoustic proof testing .;19.676002671259962;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";10;12;"some structural and aerelastic considerations of high
speed flight .";19.028621030431186;False
108;what data is there on the fatigue of structures under acoustic loading .;1;75;studies of structural failure due to acoustic loading .;24.66970172606399;True
108;what data is there on the fatigue of structures under acoustic loading .;2;724;structural acoustic proof testing .;23.67787133756275;True
108;what data is there on the fatigue of structures under acoustic loading .;3;726;on structural fatigue under random loading .;19.862240991126136;True
108;what data is there on the fatigue of structures under acoustic loading .;4;720;"a note on the use of sandwich structures in severe acoustic
environments .";18.97973339101201;True
108;what data is there on the fatigue of structures under acoustic loading .;5;884;the estimation of fatigue damage on structural elements .;18.74778778695266;False
108;what data is there on the fatigue of structures under acoustic loading .;6;727;"a study of the acoustic fatigue characteristics of
some flat and curved aluminium panels exposed to random
and discrete noise .";18.076797665033215;True
108;what data is there on the fatigue of structures under acoustic loading .;7;883;correlated fatigue data for aircraft structural joints .;17.946475721693815;False
108;what data is there on the fatigue of structures under acoustic loading .;8;640;the design of structures to resist jet noise fatigue .;15.574343290886771;False
108;what data is there on the fatigue of structures under acoustic loading .;9;881;cumulative damage in fatigue .;15.285939590152038;False
108;what data is there on the fatigue of structures under acoustic loading .;10;867;"low frequency fatigue of nimonic 90 . low frequency
fatigue - a rheological approach .";14.46975937542817;False
109;panels subjected to aerodynamic heating .;1;391;"flutter of rectangular simply supported panels at high
supersonic speeds .";13.12632781458554;False
109;panels subjected to aerodynamic heating .;2;859;"flutter of aerodynamically heated aluminium-alloy and
stainless steel panels with length-width ratio of 10
at mach 3. 0.";12.547424141786044;False
109;panels subjected to aerodynamic heating .;3;627;flutter analysis of circular panels .;11.702810041012128;False
109;panels subjected to aerodynamic heating .;4;711;"an investigation at subsonic speeds of aerodynamic characteristics at
angles of attack from -dash 4degrees to 100degrees of a delta-wing
reentry configuration having folding wingtip panels .";11.250997728849804;False
109;panels subjected to aerodynamic heating .;5;1008;free-flight measurements of the static and dynamic .;11.245607855253812;False
109;panels subjected to aerodynamic heating .;6;51;"theory of aircraft structural models subjected to aerodynamic
heating and external loads .";10.882757890937203;False
109;panels subjected to aerodynamic heating .;7;31;thermal buckling of supersonic wing panels .;10.467649916131176;False
109;panels subjected to aerodynamic heating .;8;5;"one-dimensional transient heat conduction into a double-layer
slab subjected to a linear heat input for a small time
internal .";10.271519377707104;False
109;panels subjected to aerodynamic heating .;9;658;"review of panel flutter and effects of aerodynamic noise
part i..  panel flutter .";10.231791617226627;False
109;panels subjected to aerodynamic heating .;10;390;some panel-flutter studies using piston theory .;9.505053553560309;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";1;495;"on similar solutions for strong blast waves and their
application to steady hypersonic flow .";31.56440065003687;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";2;472;waves in supersonic flow .;17.07465110243596;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";3;556;"numerical comparison between exact and approximate
theories of hypersonic inviscid flow past slender blunt
nosed bodies .";16.986290647685085;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";4;28;"a note on the explosion solution of sedov with application
to the newtonian theory of unsteady hypersonic flow .";16.460905493389888;True
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";5;654;"on the propagation and structure of the blast wave .
 part 1.";15.823064501323932;True
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";6;1186;"lift of slender delta wings according to newtonian
theory .";15.622985852744618;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";7;72;"boundary layer behind shock or thin expansion wave
moving into stationary fluid .";15.621785771552243;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";8;110;dynamics of a dissociating gas .;15.197653574668477;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";9;1327;on the propagation and structure of the blast wave .;15.19415708268224;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";10;305;"hypersonic strong viscous interaction on a flat plate
with surface mass transfer .";15.15131560043304;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";1;1387;"the buckling of a square panel under shear, when one
pair of opposite edges is clamped and the other pair
is simply supported .";17.748632935164906;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";2;15;on two-dimensional panel flutter .;17.333914375775784;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";3;862;"the phenomenon of change in buckle pattern in elastic
structures .";16.08130109613356;True
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";4;1398;"stability of rectangular plates under shear and bending
forces .";15.84280581558227;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";5;1117;"stability of orthotropic cylindrical shells under combined
loading .";15.678307785581064;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";6;425;the solution of elastic plate problems by electrical analogies .;15.4113881000326;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";7;412;"critical combinations of shear and transverse direct
stress for an infinitely long flat plate with
edges elastically restrained against rotation .";15.391996178822536;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";8;744;"lower buckling load in the non-linear buckling theory
of thin shells .";15.062851342776879;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";9;1015;principles of creep buckling weight-strength analysis .;14.801134443611527;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";10;1069;"design and testing of honeycomb sandwich cylinders
under axial compression .";14.531742279471954;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";1;894;"flutter of a two dimensional simply supported buckled
panel with elastic restraint against edge displacement .";28.58212723768978;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";2;627;flutter analysis of circular panels .;21.90677079891355;True
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";3;857;"experimental studies of flutter of buckled rectangular
panels at mach numbers from 1. 2 to 3. 0 including
effects of pressure differential and of panel
width-length ratio .";21.354116578073743;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";4;856;"some experimental studies of panel flutter at mach
1 .3.";18.92110804492167;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";5;390;some panel-flutter studies using piston theory .;18.15941886750838;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";6;658;"review of panel flutter and effects of aerodynamic noise
part i..  panel flutter .";17.817820948718587;True
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";7;392;"natural frequencies of rectangular plates with edges
elastically restrained against rotation .";17.294825640958198;True
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";8;1131;"the effect of axial constraint on the instability of
thin conical shells under external pressure .";17.1093644045199;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";9;285;on the flutter of panels at high mach numbers .;16.878318160129627;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";10;1008;free-flight measurements of the static and dynamic .;16.771333616893433;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";1;641;"reduction of the clamped plate to two membrane problems
with an application to uniformly loaded sectors .";41.20875158352284;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";2;730;on the bending of a clamped plate .;29.201793390285104;True
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";3;734;"the bending of uniformly loaded clamped plate in the
form of a circular sector .";24.202882686254746;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";4;422;"bending of a square plate with two adjacent edges free
and the others clamped or simply supported .";22.583945589486113;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";5;735;"the bending of uniformly loaded sectorial plates with
clamped edges .";19.633090492643895;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";6;733;the bending of a sectorial plate .;19.386854540595746;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";7;736;the bending of a wedge shaped plate .;18.723345115143353;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";8;15;on two-dimensional panel flutter .;18.335803186214214;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";9;936;"a donnell-type theory for asymmetrical bending and
buckling of thin conical shells .";17.45175804082133;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";10;648;"the approximate analysis of certain boundary value
problems .";17.41518327956602;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";1;704;"a systematic kernel function procedure for determining aerodynamic
forces on oscillating or steady finite wings at subsonic speeds .";18.11750274277487;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";2;815;"investigation of several blunt bodies to determine
trans- onic aerodynamic characteristics including effects
of spinning and of extendible afterbody flaps and some
measurements of unsteady base pressures .";16.678326924913673;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";3;748;"subsonic aerodynamic flutter derivatives for wings and control surfaces,
 /compressible and incompressible flow/ .";16.032750817073758;True
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";4;709;"static longitudinal aerodynamic characteristics at transonic speeds and
angles of attack up to 99degree of a reentry glider having folding
wingtip panels .";15.242539462678685;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";5;708;"aerodynamic characteristics of two winged reentry vehicles at supersonic
 and hypersonic speeds .";15.211395844346399;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";6;638;"longitudinal aerodynamic characteristics at low subsonic
speeds of a highly swept wing utilizing nose deflection
for control .";15.130723963855285;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";7;685;"aerodynamic effects of some configuration variables
on the aeroelastic characteristics of lifting surfaces
at mach numbers from 0. 7 to 6. 86 .";14.680111909335226;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";8;467;"thin airfoil theory based on approximate solution of the transonic flow
equation .";14.615288936829035;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";9;205;"a correlation of airfoil section data with the aerodynamic
loads measured on a 45 sweptback wing at subsonic mach
numbers .";14.467560000004733;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";10;52;"procedure for calculating flutter at high supersonic
speed including camber deflections, and comparison
with experimental results .";14.34460951983541;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";1;895;"the airforces on the low aspect ratio rectangular wing
oscillating in sonic flow .";31.65394828186833;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";2;704;"a systematic kernel function procedure for determining aerodynamic
forces on oscillating or steady finite wings at subsonic speeds .";27.989197520128133;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";3;919;"theoretical studies of unsteady transonic flow . part iii . the
oscillating low aspect ratio rectangular wing .";27.37196390256796;True
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";4;918;"on the low aspect ratio oscillating rectangular wing
in supersonic flow .";26.676382611354462;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";5;315;"scale effects at high subsonic and transonic speeds
and methods for fixing transition in model experiments .";26.20849364704805;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";6;917;"a method of calculating the short period longitudinal
stability derivatives of a wing in linearised unsteady
compressible flow .";25.335860564001685;False
