query_id,precision_at_10,recall_at_10,average_precision
170,0.4,0.6666666666666666,0.6270847419427541
171,0.3,1.0,0.6388888888888888
172,0.4,1.0,0.8875
173,0.2,1.0,1.0
174,0.1,0.2,0.07959058244132872
175,0.0,0.0,0.050457395116559736
176,0.1,0.14285714285714285,0.08378859971593015
177,0.4,0.8,0.7297979797979799
178,0.3,0.75,0.5535714285714286
179,0.2,0.5,0.34460784313725484
18,0.1,0.3333333333333333,0.3600393217006635
180,0.3,0.42857142857142855,0.447746371275783
181,0.1,0.2,0.2664835334560105
182,0.2,1.0,0.5833333333333333
183,0.6,0.46153846153846156,0.641481093398113
184,0.2,0.2857142857142857,0.3359385396387294
185,0.6,0.6666666666666666,0.8153439153439153
186,0.4,0.25,0.16168675126869375
187,0.2,0.3333333333333333,0.17033781859986438
188,0.5,0.45454545454545453,0.40860250939706916
189,0.2,0.2222222222222222,0.14872514470554588
19,0.0,0.0,0.05475249064884889
190,0.3,0.6,0.5232323232323232
191,0.3,0.23076923076923078,0.3732455664973931
192,0.3,0.75,0.5054824561403508
193,0.8,0.8888888888888888,0.8318470159868009
194,0.2,0.3333333333333333,0.2037503890445067
195,0.1,0.3333333333333333,0.1393209200438116
196,0.3,0.25,0.1595680073393025
197,0.2,0.6666666666666666,0.6143790849673202
198,0.3,0.75,0.47211700336700335
199,0.1,0.125,0.115686543099079
2,0.5,0.20833333333333334,0.22558411521286637
20,0.6,0.6666666666666666,0.5646695715323166
200,0.1,0.3333333333333333,0.21717171717171715
201,0.4,0.25,0.31692427830902486
202,0.3,0.21428571428571427,0.19560721306718243
203,0.2,0.14285714285714285,0.1365070364011046
204,0.0,0.0,0.0434252119186268
205,0.2,1.0,0.8333333333333333
206,0.2,0.6666666666666666,0.19577600236721407
207,0.2,0.4,0.19350017794860844
208,0.5,0.8333333333333334,0.6627344877344877
209,0.1,0.08333333333333333,0.1433184531450808
21,0.1,0.25,0.06948251199704687
210,0.2,0.3333333333333333,0.35643936637314116
211,0.1,0.09090909090909091,0.15482006208083782
212,0.5,0.35714285714285715,0.48378755436252113
213,0.5,0.45454545454545453,0.5702550228122139
214,0.1,0.25,0.16664518678901608
215,0.0,0.0,0.047619047619047616
216,0.0,0.0,0.0026246719160104987
217,0.4,0.26666666666666666,0.3563571039791696
218,0.5,0.3333333333333333,0.27591351448460394
219,0.0,0.0,0.04206071733908098
22,0.0,0.0,0.000846740050804403
220,0.3,0.15789473684210525,0.22731246589551451
221,0.4,0.2222222222222222,0.2572172069042231
222,0.6,0.6666666666666666,0.7442520442520444
223,0.3,0.75,0.4117324561403508
224,0.1,0.125,0.134485555624883
225,0.3,0.125,0.09141601123886044
23,0.5,0.15625,0.2416744436290386
24,0.2,0.6666666666666666,0.3619047619047619
25,0.6,0.6666666666666666,0.7031595225061482
26,0.2,0.3333333333333333,0.23594545817212056
27,0.1,0.3333333333333333,0.1610219845513963
28,0.0,0.0,0.004939457549127738
29,0.4,0.4444444444444444,0.4639208190734908
3,0.7,0.875,0.6588010204081634
30,0.1,0.14285714285714285,0.09053564756674945
31,0.0,0.0,0.0009208103130755065
32,0.2,0.3333333333333333,0.11831750972831521
33,0.3,1.0,0.6388888888888888
34,0.2,0.3333333333333333,0.31484452366805304
35,0.0,0.0,0.03303317147130535
36,0.1,0.5,0.501577287066246
37,0.0,0.0,0.08658325252575888
38,0.0,0.0,0.05081424310511301
39,0.2,0.15384615384615385,0.153144642249495
4,0.1,0.5,0.55
40,0.2,0.16666666666666666,0.12013856951696518
41,0.3,1.0,0.8333333333333334
42,0.2,0.4,0.14317612747190211
43,0.4,0.6666666666666666,0.5354297693920336
44,0.0,0.0,0.0020034342315509426
45,0.1,0.08333333333333333,0.20592690549587103
46,0.6,0.4,0.3819307504722493
47,0.6,0.42857142857142855,0.4279505941948339
48,0.3,0.2727272727272727,0.22634114928032273
49,0.1,0.5,0.13125
5,0.3,0.75,0.41639344262295086
50,0.1,0.16666666666666666,0.10062212917277906
51,0.6,0.6,0.499636218888542
52,0.4,1.0,0.6220238095238095
53,0.3,0.3,0.29978471124138484
54,0.1,0.1111111111111111,0.0979702797475415
55,0.3,0.3,0.27272374999315785
56,0.2,0.2,0.15002522204870655
57,0.1,0.07142857142857142,0.07291119870844331
58,0.1,0.1111111111111111,0.18208596536884963
59,0.2,0.5,0.32797174857260697
6,0.1,0.25,0.16734149403640927
60,0.3,0.6,0.39537277537277543
61,0.3,0.6,0.5553608605135323
62,0.0,0.0,0.009771021360548686
63,0.0,0.0,0.05087719298245614
64,0.1,0.5,0.5555555555555556
65,0.5,0.3333333333333333,0.23905025270620656
66,0.1,0.2,0.08813454702759174
67,0.6,0.42857142857142855,0.5177046034997753
68,0.1,0.2,0.06995682119673086
69,0.0,0.0,0.041190943840058274
7,0.2,0.4,0.22062266914763057
70,0.2,0.2,0.09978630511432784
71,0.1,0.125,0.05298217835622495
72,0.2,0.11764705882352941,0.14026208368907755
73,0.7,0.35,0.36281178623137234
74,0.1,0.16666666666666666,0.14705052923802928
75,0.0,0.0,0.028746842717430953
76,0.2,0.2857142857142857,0.20499995956844483
77,0.3,0.5,0.39868028948488715
78,0.3,1.0,0.7555555555555555
79,0.0,0.0,0.05725545848535472
8,0.1,0.09090909090909091,0.17093005489064325
80,0.0,0.0,0.018618049351691122
81,0.2,1.0,0.7
82,0.3,0.6,0.2454028085735403
83,0.1,0.25,0.10278407271174432
84,0.4,0.36363636363636365,0.41368082721058674
85,0.1,0.25,0.2625031693711967
86,0.2,1.0,0.5833333333333333
87,0.0,0.0,0.011847631816814704
88,0.6,1.0,0.6496031746031746
89,0.2,0.3333333333333333,0.21112669928459402
9,0.3,1.0,0.9166666666666666
90,0.2,0.15384615384615385,0.19494624081857842
91,0.5,0.5555555555555556,0.4608419780349606
92,0.7,0.5384615384615384,0.5555886200756788
93,0.1,1.0,0.5
94,0.6,0.5,0.5986920943452161
95,0.2,1.0,0.45
96,0.7,0.5384615384615384,0.46024170713588336
97,0.3,0.3,0.19745717094077989
98,0.0,0.0,0.025411393468753145
99,0.2,0.5,0.23824166030048385
