query_id;precision_at_10;recall_at_10;average_precision
159;0.2;0.25;0.11016430390360751
16;0.1;0.3333333333333333;0.21908602150537634
160;0.1;0.2;0.04922959114389062
161;0.3;0.5;0.5056710615280595
162;0.2;0.25;0.18461940554431253
163;0.2;0.6666666666666666;0.3948060486522025
164;0.3;0.375;0.32420373272427183
165;0.2;1.0;0.5
166;0.0;0.0;0.02990419583911963
167;0.2;1.0;0.17142857142857143
168;0.2;1.0;0.225
169;0.3;0.75;0.2987588652482269
17;0.1;0.5;0.5105263157894737
170;0.5;0.8333333333333334;0.6234444444444445
171;0.3;1.0;0.42063492063492064
172;0.4;1.0;0.8875
173;0.2;1.0;0.5833333333333333
174;0.1;0.2;0.1524970479469974
175;0.0;0.0;0.043887167961814105
176;0.0;0.0;0.04791986464499219
177;0.5;1.0;0.8711111111111111
178;0.2;0.5;0.5348484848484848
179;0.2;0.5;0.23854166666666665
18;0.1;0.3333333333333333;0.1301895745161917
180;0.3;0.42857142857142855;0.37094300814913167
181;0.2;0.4;0.2829608368414339
182;0.2;1.0;0.5833333333333333
183;0.7;0.5384615384615384;0.5794921008267732
184;0.2;0.2857142857142857;0.16709146241870032
185;0.6;0.6666666666666666;0.7176859632741984
186;0.4;0.25;0.26389942690374996
187;0.1;0.16666666666666666;0.1259033252795784
188;0.4;0.36363636363636365;0.4821356740692668
189;0.1;0.1111111111111111;0.14977219042956647
19;0.1;0.1111111111111111;0.055977299401144646
190;0.5;1.0;0.6222222222222221
191;0.6;0.46153846153846156;0.510253905880841
192;0.3;0.75;0.5162037037037037
193;0.7;0.7777777777777778;0.7596724747684608
194;0.1;0.16666666666666666;0.15735801896516183
195;0.0;0.0;0.06452752298641236
196;0.2;0.16666666666666666;0.23760225197884186
197;0.3;1.0;0.7666666666666666
198;0.3;0.75;0.4746671597633136
199;0.3;0.375;0.1255497529043306
2;0.4;0.16666666666666666;0.22503254588392527
20;0.6;0.6666666666666666;0.5931352598019264
200;0.2;0.6666666666666666;0.2922077922077922
201;0.3;0.1875;0.2641256983324454
202;0.3;0.21428571428571427;0.17595127824526077
203;0.2;0.14285714285714285;0.1131394330350262
204;0.1;0.07142857142857142;0.05513350908175165
205;0.2;1.0;0.5
206;0.2;0.6666666666666666;0.24572158365261818
207;0.3;0.6;0.3137196165696679
208;0.5;0.8333333333333334;0.5356753812636165
209;0.2;0.16666666666666666;0.15444653195426425
21;0.3;0.75;0.22081604426002768
210;0.2;0.3333333333333333;0.39829075762099914
211;0.2;0.18181818181818182;0.23863780216737052
212;0.5;0.35714285714285715;0.4829099892411581
213;0.5;0.45454545454545453;0.49596897005433593
214;0.1;0.25;0.170761802953649
215;0.0;0.0;0.05184331797235023
216;0.0;0.0;0.001445086705202312
217;0.6;0.4;0.33228001994219
218;0.3;0.2;0.20221130869954268
219;0.0;0.0;0.0472368783406196
22;0.0;0.0;0.0017094017094017094
220;0.3;0.15789473684210525;0.14714076594189218
221;0.3;0.16666666666666666;0.19360703986083835
222;0.6;0.6666666666666666;0.6101467827274278
223;0.2;0.5;0.35007002801120446
224;0.0;0.0;0.10798709171360196
225;0.2;0.08333333333333333;0.0947700908482867
23;0.5;0.15625;0.2179136125665281
24;0.2;0.6666666666666666;0.31754385964912285
25;0.5;0.5555555555555556;0.5773304844312104
26;0.3;0.5;0.1984908747968449
27;0.0;0.0;0.07801460665237754
28;0.0;0.0;0.005356672808633851
29;0.5;0.5555555555555556;0.5448718875644956
3;0.7;0.875;0.6565746753246754
30;0.0;0.0;0.07956059160932158
31;0.0;0.0;0.000778816199376947
32;0.2;0.3333333333333333;0.14229859978532336
33;0.3;1.0;0.5
34;0.3;0.5;0.2948709786945081
35;0.0;0.0;0.03335243188184365
36;0.1;0.5;0.16863130320890635
37;0.1;0.1111111111111111;0.09891038282929408
38;0.0;0.0;0.03883715636589087
39;0.3;0.23076923076923078;0.1705494361383382
4;0.1;0.5;0.5476190476190477
40;0.1;0.08333333333333333;0.04934416345337442
41;0.3;1.0;0.7777777777777778
42;0.3;0.6;0.20152073732718895
43;0.4;0.6666666666666666;0.6749430394167235
44;0.0;0.0;0.0018580383718250632
45;0.2;0.16666666666666666;0.20134196361477688
46;0.4;0.26666666666666666;0.293179794059319
47;0.5;0.35714285714285715;0.36054249737904975
48;0.3;0.2727272727272727;0.20075364797482234
49;0.1;0.5;0.2121212121212121
5;0.3;0.75;0.30877192982456136
50;0.1;0.16666666666666666;0.18331769752031138
51;0.5;0.5;0.4685912356778498
52;0.4;1.0;0.7708333333333333
53;0.2;0.2;0.3045074583398516
54;0.1;0.1111111111111111;0.13017521153506328
55;0.3;0.3;0.3638051617995083
56;0.2;0.2;0.175011852114285
57;0.1;0.07142857142857142;0.08003683987892227
58;0.3;0.3333333333333333;0.21065607548037268
59;0.1;0.25;0.1584567458864236
6;0.1;0.25;0.0748231883537669
60;0.3;0.6;0.4034364261168385
61;0.4;0.8;0.3872463768115942
62;0.0;0.0;0.040314981207938694
63;0.0;0.0;0.02708113804004215
64;0.1;0.5;0.5416666666666666
65;0.5;0.3333333333333333;0.3405206344062969
66;0.2;0.4;0.20446570972886763
67;0.7;0.5;0.6090008347346911
68;0.1;0.2;0.09837900186987765
69;0.0;0.0;0.04396601134032652
7;0.2;0.4;0.18296536796536797
70;0.0;0.0;0.09078464473140987
71;0.0;0.0;0.03963772467336146
72;0.2;0.11764705882352941;0.08671456719789022
73;0.7;0.35;0.37362003713046793
74;0.0;0.0;0.09000428148374234
75;0.1;0.2;0.22662640404172157
76;0.3;0.42857142857142855;0.3723614163177745
77;0.4;0.6666666666666666;0.44166666666666665
78;0.3;1.0;0.6388888888888888
79;0.1;0.2;0.082007526483537
8;0.1;0.09090909090909091;0.15589336503876258
80;0.0;0.0;0.030191495483771057
81;0.2;1.0;0.325
82;0.3;0.6;0.40352678571428574
83;0.1;0.25;0.07986067941638937
84;0.4;0.36363636363636365;0.37511743092509603
85;0.1;0.25;0.07592715216401334
86;0.2;1.0;0.45
87;0.0;0.0;0.012691159632992189
88;0.6;1.0;0.7861111111111111
89;0.1;0.16666666666666666;0.29723681139122315
9;0.3;1.0;1.0
90;0.3;0.23076923076923078;0.21146722388653283
91;0.4;0.4444444444444444;0.38689816710062547
92;0.7;0.5384615384615384;0.5572613597265875
93;0.1;1.0;0.5
94;0.5;0.4166666666666667;0.5368308276336732
95;0.2;1.0;0.375
96;0.5;0.38461538461538464;0.3910871447219684
97;0.2;0.2;0.15585176243748244
98;0.0;0.0;0.019055528547507156
99;0.2;0.5;0.233274265875886
