query_id;query_text;rank;document_id;document_title;score;relevant
10;"are real-gas transport properties for air available over a wide range of
enthalpies and densities .";4;949;"charts for equilibrium flow properties of air in
hyper-velocity nozzles .";0.2468943213276524;False
10;"are real-gas transport properties for air available over a wide range of
enthalpies and densities .";5;524;"stagnation point heat transfer in partially ionized
air .";0.2186472735464758;False
10;"are real-gas transport properties for air available over a wide range of
enthalpies and densities .";6;1274;real gas effects in flow over blunt bodies at hypersonic speeds .;0.20991134391957203;False
10;"are real-gas transport properties for air available over a wide range of
enthalpies and densities .";7;1319;real gas effects in flow over blunt bodies at hypersonic speeds .;0.207311695687267;False
10;"are real-gas transport properties for air available over a wide range of
enthalpies and densities .";8;1199;"theoretical investigations of a supersonic laminar
boundary layer with foreign-gas injection .";0.2027324460779418;False
10;"are real-gas transport properties for air available over a wide range of
enthalpies and densities .";9;1286;"equilibrium real-gas performance charts for a shypersonic
shock-tube wind-tunnel employing nitrogen .";0.2016267961138279;False
10;"are real-gas transport properties for air available over a wide range of
enthalpies and densities .";10;332;"similitude of hypersonic real-gas flows over slender
bodies with blunted noses .";0.19855532770170817;False
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";1;760;"inelastic buckling of initially imperfect cylindrical
shells subject to axial compression .";0.41701363805509606;False
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";2;1171;"the stability under axial compression and lateral pressure
of circular cylindrical shells with a soft elastic
core .";0.3876969602616597;False
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";3;1122;"on the role of initial imperfections in plastic buckling
of cylinders under axial compression .";0.38060527126034444;True
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";4;822;"effects of imperfections on buckling of thin cylinders
and columns under axial compression .";0.37670353216234637;True
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";5;885;"buckling of thin cylindrical shells under hoop stresses
varying in axial direction .";0.373242361609124;False
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";6;897;"some results on buckling and postbuckling of cylindrical
shells .";0.3637572462085249;False
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";7;1126;"an engineer's conceptual approach to the buckling of
cylindrical shell (axial loading) .";0.36258553865310134;False
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";8;741;"the behaviour of thin cylindrical shells after buckling
under axial compression .";0.35868642251038013;False
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";9;1068;"instability analysis of cylindrical shells under hydrostatic
pressure .";0.35066316173205175;False
100;"what are the effects of initial imperfections on the elastic buckling of
cylindrical shells under axial compression .";10;1172;"elastic stability of circular cylindrical shells stabilized
by a soft elastic core .";0.3213501098327395;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";1;817;loading paths and the incremental stress law .;0.35268824371713686;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";2;819;"stresses in the plastic range around a normally loaded
circular hole in an infinite sheet .";0.3158131047649206;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";3;818;"a quantitative comparison of flow and deformation theories
of plasticity .";0.29644840371546494;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";4;823;"plastic torsional buckling strength of cylinders including
the effects of imperfections .";0.26379498907738724;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";5;820;theories of plastic buckling .;0.24847808514185865;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";6;760;"inelastic buckling of initially imperfect cylindrical
shells subject to axial compression .";0.24761244299532423;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";7;1119;plastic stability theory of thin shells .;0.24199156501201022;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";8;825;inelastic instability and incremental theories of plasticity .;0.21803444423992335;True
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";9;826;small bending and stretching of sandwich type shells .;0.19102094792934418;False
101;"why does the incremental theory and the deformation theory of plastic
stress-strain relationship differ greatly when applied to stability
problems .";10;837;"inelastic behaviour of structures subjected to cyclic
thermal and mechanical stressing conditions .";0.19093432476286548;False
102;basic dynamic characteristics of structures continuous over many spans .;1;910;"natural frequencies of continuous beams of uniform
span length .";0.2450662391719599;True
102;basic dynamic characteristics of structures continuous over many spans .;2;516;"free-flight measurements of the dynamic longitudinal
stability characteristics of a wind tunnel interference
model (m=0 .92 to 1. 35) .";0.16551017629184697;False
102;basic dynamic characteristics of structures continuous over many spans .;3;1339;"calculation of flutter characteristics for finite-span swept or unswept
wings at subsonic and supersonic speeds by a modified strip analysis .";0.15674804084454785;False
102;basic dynamic characteristics of structures continuous over many spans .;4;728;free vibrations of continuous skin stringer panels .;0.1557975084317504;True
102;basic dynamic characteristics of structures continuous over many spans .;5;1007;free-flight measurements of the static and dynamic .;0.14445090718551004;False
102;basic dynamic characteristics of structures continuous over many spans .;6;729;stresses in continuous skin stiffener panels under random loading .;0.1422738909337783;False
102;basic dynamic characteristics of structures continuous over many spans .;7;1006;free-flight measurements of the static and dynamic .;0.140012659869985;False
102;basic dynamic characteristics of structures continuous over many spans .;8;1001;"wind tunnel investigation of the static and dynamic stability
characteristics of a 10degree semivertex angle blunted cone .";0.13416458754614136;False
102;basic dynamic characteristics of structures continuous over many spans .;9;287;"some theoretical low-speed loading characteristics
of swept wings in roll and sideslip .";0.13386508304221437;False
102;basic dynamic characteristics of structures continuous over many spans .;10;286;"effect of roll on dynamic instability of symmetric
missiles .";0.12677547684367782;False
103;is the information on the buckling of sandwich sphere available .;1;761;buckling of sandwich under normal pressure .;0.45365429071091673;False
103;is the information on the buckling of sandwich sphere available .;2;1048;a small deflection theory for curved sandwich plates .;0.3211018418785033;False
103;is the information on the buckling of sandwich sphere available .;3;1050;"compressive buckling of simply supported curved plates
and cylinders of sandwich construction .";0.29626797668500027;False
103;is the information on the buckling of sandwich sphere available .;4;1214;"the drag of elongated bodies over a wide reynolds number
range .";0.2483023119078155;False
103;is the information on the buckling of sandwich sphere available .;5;1049;elastic constants for corrugated core sandwich plates .;0.2432285286244655;False
103;is the information on the buckling of sandwich sphere available .;6;1127;the buckling of sandwich type panels .;0.22635001885779976;False
103;is the information on the buckling of sandwich sphere available .;7;411;"data on shape and location of detached shock waves
in cones and sphere .";0.2073903139494562;False
103;is the information on the buckling of sandwich sphere available .;8;770;the flow of a compressible fluid past a sphere .;0.20707648396701786;False
103;is the information on the buckling of sandwich sphere available .;9;951;a unified theory of creep buckling under normal loads .;0.20318196644456782;False
103;is the information on the buckling of sandwich sphere available .;10;720;"a note on the use of sandwich structures in severe acoustic
environments .";0.2012850679899784;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";1;762;"allowable axial loads and bending moments for inelastic structures
under nonuniform temperature distribution .";0.3109493449636076;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";2;1024;note on creep buckling of columns .;0.23041400066848045;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";3;910;"natural frequencies of continuous beams of uniform
span length .";0.22603605318398654;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";4;644;"a study of the cantilever square plate subjected to
a uniform loading .";0.2236286451042954;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";5;462;photo-thermoelasticity .;0.21649774591821466;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";6;241;"laminar mixing of a non-uniform stream with a fluid
at rest .";0.20405032355402897;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";7;1177;effects of rapid heating on strength of airframe components .;0.20238668478231106;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";8;760;"inelastic buckling of initially imperfect cylindrical
shells subject to axial compression .";0.2014405585568034;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";9;821;inelastic column theory .;0.1999477738970814;False
104;"can the load deformation characteristics of a beam be obtained with the
material being inelastic and a non uniform temperature being present .";10;837;"inelastic behaviour of structures subjected to cyclic
thermal and mechanical stressing conditions .";0.19831205203301094;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";1;848;"the effect of an internal compressible fluid column
on the breathing vibrations of a thin pressurised cylindrical
shell .";0.5694848925857983;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";2;764;"breathing vibrations of a circular shell with an internal
liquid .";0.4479371479387424;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";3;847;"experimental study of the vibrations of a circular
cylindrical shell .";0.28745097456071356;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";4;763;"effects of internal pressure on the buckling of circular-cylindrical
shells under bending.";0.24967333179227766;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";5;953;"vibrations of infinitely long cylindrical shells under
initial stress .";0.2481992725283083;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";6;846;"on the vibration of thin cylindrical shells under internal
pressure .";0.23888753136006818;True
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";7;117;the motion of a viscous liquid past a paraboloid .;0.20124331609332388;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";8;1126;"an engineer's conceptual approach to the buckling of
cylindrical shell (axial loading) .";0.1967832872385058;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";9;1037;on transverse vibrations of thin, shallow elastic shells .;0.1949641804772874;False
105;"what is the effect of an internal liquid column on the breathing
vibrations of a cylindrical shell .";10;1029;note on creep buckling of columns .;0.192797769961386;False
106;experimental techniques in shell vibration .;1;847;"experimental study of the vibrations of a circular
cylindrical shell .";0.3241259453339876;True
106;experimental techniques in shell vibration .;2;953;"vibrations of infinitely long cylindrical shells under
initial stress .";0.28695260778364695;False
106;experimental techniques in shell vibration .;3;848;"the effect of an internal compressible fluid column
on the breathing vibrations of a thin pressurised cylindrical
shell .";0.26731578968574454;False
106;experimental techniques in shell vibration .;4;1036;on transverse vibrations of thin, shallow elastic shells .;0.2551744737543835;False
106;experimental techniques in shell vibration .;5;1038;on transverse vibrations of thin, shallow elastic shells .;0.23286751252410437;False
106;experimental techniques in shell vibration .;6;764;"breathing vibrations of a circular shell with an internal
liquid .";0.23197430473349137;False
106;experimental techniques in shell vibration .;7;1042;on transverse vibrations of thin, shallow elastic shells .;0.23126639644925026;False
106;experimental techniques in shell vibration .;8;1037;on transverse vibrations of thin, shallow elastic shells .;0.2301405549944305;False
106;experimental techniques in shell vibration .;9;1043;on transverse vibrations of thin, shallow elastic shells .;0.21662551714300018;False
106;experimental techniques in shell vibration .;10;844;"flexural vibrations of the walls of thin cylindrical
shells having freely supported ends .";0.21515674504427523;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";1;725;"the response of a typical aircraft structure to jet
noise .";0.2996977428276658;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";2;640;the design of structures to resist jet noise fatigue .;0.29852884458323686;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";3;909;the effect of jet noise on aircraft structures .;0.2970533289756769;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";4;883;correlated fatigue data for aircraft structural joints .;0.24516806046006415;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";5;720;"a note on the use of sandwich structures in severe acoustic
environments .";0.2061532441042612;True
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";6;802;"the behaviour of supersonic flow past a body of revolution
far from the axis .";0.20054431681221999;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";7;29;"a simple model study of transient temperature and thermal
stress distribution due to aerodynamic heating .";0.19860992415546436;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";8;220;"a general purpose analogue correlator for the analysis of
random noise signals .";0.19827321586310329;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";9;12;"some structural and aerelastic considerations of high
speed flight .";0.19587737522353005;False
107;"in summarizing theoretical and experimental work on the behaviour of a
typical aircraft structure in a noise environment is it possible to
develop a design procedure .";10;497;"theoretical and experimental investigation of thermal
stresses in hypersonic aircraft wing structures .";0.19099275484903355;False
108;what data is there on the fatigue of structures under acoustic loading .;1;75;studies of structural failure due to acoustic loading .;0.3863676010780696;True
108;what data is there on the fatigue of structures under acoustic loading .;2;724;structural acoustic proof testing .;0.33451237119014837;True
108;what data is there on the fatigue of structures under acoustic loading .;3;726;on structural fatigue under random loading .;0.3267440809959544;True
108;what data is there on the fatigue of structures under acoustic loading .;4;884;the estimation of fatigue damage on structural elements .;0.29765538481697823;False
108;what data is there on the fatigue of structures under acoustic loading .;5;720;"a note on the use of sandwich structures in severe acoustic
environments .";0.2710229079028978;True
108;what data is there on the fatigue of structures under acoustic loading .;6;883;correlated fatigue data for aircraft structural joints .;0.2546021598946901;False
108;what data is there on the fatigue of structures under acoustic loading .;7;768;"formulae for use with the fatigue load meter in the
assessment of wing fatigue life .";0.2286810018077387;False
108;what data is there on the fatigue of structures under acoustic loading .;8;727;"a study of the acoustic fatigue characteristics of
some flat and curved aluminium panels exposed to random
and discrete noise .";0.22614822360161824;True
108;what data is there on the fatigue of structures under acoustic loading .;9;909;the effect of jet noise on aircraft structures .;0.22512356413247164;True
108;what data is there on the fatigue of structures under acoustic loading .;10;723;"on the fatigue failure of structures due to vibrations excited
by random pressure fields .";0.19881970792690934;True
109;panels subjected to aerodynamic heating .;1;31;thermal buckling of supersonic wing panels .;0.34804768643252004;False
109;panels subjected to aerodynamic heating .;2;391;"flutter of rectangular simply supported panels at high
supersonic speeds .";0.3365614933817484;False
109;panels subjected to aerodynamic heating .;3;1008;free-flight measurements of the static and dynamic .;0.3160985307672078;False
109;panels subjected to aerodynamic heating .;4;627;flutter analysis of circular panels .;0.2821726627018413;False
109;panels subjected to aerodynamic heating .;5;864;status of flutter of flat and curved panels .;0.26533432583429695;False
109;panels subjected to aerodynamic heating .;6;859;"flutter of aerodynamically heated aluminium-alloy and
stainless steel panels with length-width ratio of 10
at mach 3. 0.";0.2572725064026411;False
109;panels subjected to aerodynamic heating .;7;658;"review of panel flutter and effects of aerodynamic noise
part i..  panel flutter .";0.24751645017520255;False
109;panels subjected to aerodynamic heating .;8;390;some panel-flutter studies using piston theory .;0.24271849159860506;False
109;panels subjected to aerodynamic heating .;9;5;"one-dimensional transient heat conduction into a double-layer
slab subjected to a linear heat input for a small time
internal .";0.239333430313222;False
109;panels subjected to aerodynamic heating .;10;51;"theory of aircraft structural models subjected to aerodynamic
heating and external loads .";0.23569413352223076;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";1;495;"on similar solutions for strong blast waves and their
application to steady hypersonic flow .";0.4885182350179238;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";2;654;"on the propagation and structure of the blast wave .
 part 1.";0.25536602001837033;True
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";3;556;"numerical comparison between exact and approximate
theories of hypersonic inviscid flow past slender blunt
nosed bodies .";0.23644237892000747;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";4;1327;on the propagation and structure of the blast wave .;0.23005463545292795;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";5;1186;"lift of slender delta wings according to newtonian
theory .";0.22394413407549246;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";6;305;"hypersonic strong viscous interaction on a flat plate
with surface mass transfer .";0.2162679547405561;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";7;472;waves in supersonic flow .;0.2146573731858608;False
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";8;28;"a note on the explosion solution of sedov with application
to the newtonian theory of unsteady hypersonic flow .";0.19770889974100295;True
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";9;27;newtonian flow theory for slender bodies .;0.19747008909285507;True
11;"is it possible to find an analytical,  similar solution of the strong
blast wave problem in the newtonian approximation .";10;540;"use of local similarity concepts in hypersonic viscous
interaction problems .";0.19596502775994243;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";1;862;"the phenomenon of change in buckle pattern in elastic
structures .";0.3229209644941851;True
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";2;642;"the buckling strength of a uniform circular cylinder
loaded in axial compression .";0.26757644153282956;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";3;15;on two-dimensional panel flutter .;0.25660351829071554;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";4;1023;note on creep buckling of columns .;0.25067179803474804;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";5;915;a buckled plate in a supersonic stream .;0.2503296919766938;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";6;1177;effects of rapid heating on strength of airframe components .;0.23048974300384137;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";7;744;"lower buckling load in the non-linear buckling theory
of thin shells .";0.22707071934541093;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";8;1060;buckled states of circular plates .;0.22606136000443855;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";9;1020;note on creep buckling of columns .;0.22593126063459343;False
110;"can increasing the edge loading of a plate beyond the critical value for
buckling change the buckling mode .";10;1173;the buckling of cylindrical shells under longitudinally varying loads .;0.22421652886567367;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";1;894;"flutter of a two dimensional simply supported buckled
panel with elastic restraint against edge displacement .";0.37417215153810085;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";2;857;"experimental studies of flutter of buckled rectangular
panels at mach numbers from 1. 2 to 3. 0 including
effects of pressure differential and of panel
width-length ratio .";0.30465204216043545;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";3;627;flutter analysis of circular panels .;0.30179478300794577;True
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";4;1008;free-flight measurements of the static and dynamic .;0.2981640361839762;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";5;285;on the flutter of panels at high mach numbers .;0.29079413913550584;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";6;1131;"the effect of axial constraint on the instability of
thin conical shells under external pressure .";0.2688820923076329;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";7;864;status of flutter of flat and curved panels .;0.268016484454229;True
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";8;856;"some experimental studies of panel flutter at mach
1 .3.";0.2654639937660431;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";9;390;some panel-flutter studies using piston theory .;0.2606402350299645;False
111;"have the effects of an elastic edge restraint been considered in
previous papers on panel flutter .";10;15;on two-dimensional panel flutter .;0.254191361709116;True
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";1;641;"reduction of the clamped plate to two membrane problems
with an application to uniformly loaded sectors .";0.508787224428768;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";2;730;on the bending of a clamped plate .;0.35739040727187726;True
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";3;1045;the bending strength of pressurized cylinders .;0.3333855898685815;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";4;735;"the bending of uniformly loaded sectorial plates with
clamped edges .";0.3011706786333343;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";5;736;the bending of a wedge shaped plate .;0.2914049950485591;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";6;854;"boundary-value problems of the thin-walled circular
cylinder .";0.28006999256631754;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";7;955;"the membrane approach to bending instability of pressureized
cylindrical shells .";0.2777477367866123;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";8;734;"the bending of uniformly loaded clamped plate in the
form of a circular sector .";0.27571771393409944;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";9;422;"bending of a square plate with two adjacent edges free
and the others clamped or simply supported .";0.2730473179968438;False
112;"has the solution of the clamped plate problem,  in the classical theory
of bending,  been reduced to two successive membrane boundary value
problems .";10;840;analysis of partly wrinkled membrane .;0.2601777850671712;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";1;748;"subsonic aerodynamic flutter derivatives for wings and control surfaces,
 /compressible and incompressible flow/ .";0.23090759187583368;True
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";2;1272;"oscillatory aerodynamic coefficients for a unified
supersonic hypersonic strip theory .";0.20519592006804002;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";3;708;"aerodynamic characteristics of two winged reentry vehicles at supersonic
 and hypersonic speeds .";0.18830025016160729;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";4;467;"thin airfoil theory based on approximate solution of the transonic flow
equation .";0.1843148683791779;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";5;594;"wind tunnel techniques for the measurements of oscillatory
derivatives .";0.18073034623472145;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";6;704;"a systematic kernel function procedure for determining aerodynamic
forces on oscillating or steady finite wings at subsonic speeds .";0.1777792831398709;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";7;197;"pressure distributions on three bodies of revolution
to determine the effect of reynolds number up to and
including the transonic speed range .";0.17650097234682807;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";8;265;"some instabilities arising from the interaction between
shock waves and boundary layer .";0.1715951465581927;True
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";9;815;"investigation of several blunt bodies to determine
trans- onic aerodynamic characteristics including effects
of spinning and of extendible afterbody flaps and some
measurements of unsteady base pressures .";0.17081548720929401;False
113;"what data exists on oscillatory aerodynamic forces on control surfaces
at transonic mach numbers .";10;638;"longitudinal aerodynamic characteristics at low subsonic
speeds of a highly swept wing utilizing nose deflection
for control .";0.1647992391782634;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";1;895;"the airforces on the low aspect ratio rectangular wing
oscillating in sonic flow .";0.4024464030294806;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";2;918;"on the low aspect ratio oscillating rectangular wing
in supersonic flow .";0.21340394304885996;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";3;919;"theoretical studies of unsteady transonic flow . part iii . the
oscillating low aspect ratio rectangular wing .";0.19035841886091004;True
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";4;712;"low-speed longitudinal aerodynamic characteristics associated with a
series of low-aspect ratio wings having variations in leading-edge
contour .";0.1880556243666815;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";5;917;"a method of calculating the short period longitudinal
stability derivatives of a wing in linearised unsteady
compressible flow .";0.18335843968485716;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";6;704;"a systematic kernel function procedure for determining aerodynamic
forces on oscillating or steady finite wings at subsonic speeds .";0.18199714659886843;False
114;"it is not likely that the airforces on a wing of general planform
oscillating in transonic flow can be determined by purely analytical
methods . is it possible to determine the airforces on a single
particular planform, such as the rectangular one by such method .";7;780;"the transonic characteristics of 38 cambered rectangular
wings of varying aspect ratio and thickness as determined
by transonic-bump technique .";0.18025106526138093;False
