query_id,precision_at_10,recall_at_10,average_precision
162,0.2,0.25,0.19426215490484358
163,0.2,0.6666666666666666,0.39878987898789875
164,0.4,0.5,0.4000797566833751
165,0.2,1.0,0.5833333333333333
166,0.0,0.0,0.030806737681919424
167,0.2,1.0,0.17142857142857143
168,0.2,1.0,0.26666666666666666
169,0.3,0.75,0.25
17,0.1,0.5,0.5077519379844961
170,0.5,0.8333333333333334,0.6273809523809524
171,0.3,1.0,0.42063492063492064
172,0.4,1.0,0.8875
173,0.2,1.0,0.5833333333333333
174,0.1,0.2,0.1583968369405223
175,0.0,0.0,0.053629252110596534
176,0.0,0.0,0.06312106589877987
177,0.5,1.0,0.8711111111111111
178,0.2,0.5,0.5473484848484849
179,0.2,0.5,0.2486138290932811
18,0.1,0.3333333333333333,0.18677924844059032
180,0.3,0.42857142857142855,0.41432965239574787
181,0.2,0.4,0.28462779156327545
182,0.2,1.0,0.5833333333333333
183,0.7,0.5384615384615384,0.64082004721652
184,0.2,0.2857142857142857,0.1732930822414729
185,0.6,0.6666666666666666,0.7441544566544566
186,0.4,0.25,0.2880168004632296
187,0.2,0.3333333333333333,0.1598124605630609
188,0.4,0.36363636363636365,0.4807858273461704
189,0.1,0.1111111111111111,0.1331247571222783
19,0.1,0.1111111111111111,0.06013539160615998
190,0.5,1.0,0.6192857142857143
191,0.5,0.38461538461538464,0.5328248871235298
192,0.3,0.75,0.5148809523809523
193,0.7,0.7777777777777778,0.7646413813080479
194,0.1,0.16666666666666666,0.15010890576928312
195,0.1,0.3333333333333333,0.08559851770407019
196,0.3,0.25,0.21954308057808045
197,0.3,1.0,0.7666666666666666
198,0.2,0.5,0.32537606278613473
199,0.2,0.25,0.12761398039610064
2,0.4,0.16666666666666666,0.23708593143104517
20,0.6,0.6666666666666666,0.6286121286121286
200,0.2,0.6666666666666666,0.31349206349206343
201,0.2,0.125,0.2510886698258137
202,0.3,0.21428571428571427,0.17455704017855872
203,0.2,0.14285714285714285,0.11993062981062673
204,0.1,0.07142857142857142,0.06411774210932993
205,0.2,1.0,0.5
206,0.2,0.6666666666666666,0.24600694444444446
207,0.3,0.6,0.4358533501896334
208,0.5,0.8333333333333334,0.5722934472934473
209,0.2,0.16666666666666666,0.16996984532004433
21,0.3,0.75,0.21273861967694566
210,0.2,0.3333333333333333,0.3981667151877715
211,0.1,0.09090909090909091,0.15492863311870078
212,0.5,0.35714285714285715,0.48224447545508015
213,0.5,0.45454545454545453,0.4617126772262481
214,0.1,0.25,0.1685222600091376
215,0.0,0.0,0.048793859649122806
216,0.0,0.0,0.00234192037470726
217,0.6,0.4,0.42404149088753973
218,0.3,0.2,0.23541453777856994
219,0.2,0.1111111111111111,0.07248254522635544
22,0.0,0.0,0.000846740050804403
220,0.2,0.10526315789473684,0.15383212865760285
221,0.3,0.16666666666666666,0.1922702719220869
222,0.6,0.6666666666666666,0.6490820400359874
223,0.2,0.5,0.4291795665634675
224,0.1,0.125,0.10653280441959229
225,0.2,0.08333333333333333,0.08944773860493478
23,0.6,0.1875,0.2869963215863594
24,0.2,0.6666666666666666,0.32083333333333336
25,0.6,0.6666666666666666,0.615529204381882
26,0.3,0.5,0.1999451389618424
27,0.0,0.0,0.08062770562770562
28,0.0,0.0,0.005875968992248062
29,0.4,0.4444444444444444,0.5428408789808379
3,0.7,0.875,0.6758928571428572
30,0.0,0.0,0.07348479845012437
31,0.0,0.0,0.0009074410163339383
32,0.2,0.3333333333333333,0.1648344770246492
33,0.3,1.0,0.5888888888888889
34,0.3,0.5,0.3077232751145795
35,0.0,0.0,0.03611557951586646
36,0.1,0.5,0.25187265917602997
37,0.2,0.2222222222222222,0.16990590693999558
38,0.0,0.0,0.03454027416108619
39,0.2,0.15384615384615385,0.13816119828901957
4,0.1,0.5,0.55
40,0.1,0.08333333333333333,0.05389819728229808
41,0.3,1.0,0.8095238095238094
42,0.3,0.6,0.18624878522837707
43,0.4,0.6666666666666666,0.5976291578202406
44,0.0,0.0,0.0020034342315509426
45,0.2,0.16666666666666666,0.2146615125591302
46,0.4,0.26666666666666666,0.3187800729395088
47,0.6,0.42857142857142855,0.3810712412117678
48,0.3,0.2727272727272727,0.2022264435762595
49,0.1,0.5,0.2121212121212121
5,0.3,0.75,0.34224386724386724
50,0.1,0.16666666666666666,0.1852361715359836
51,0.6,0.6,0.4901503698655625
52,0.4,1.0,0.7708333333333333
53,0.2,0.2,0.3186532937098983
54,0.1,0.1111111111111111,0.12173985354199243
55,0.3,0.3,0.3669692393376604
56,0.2,0.2,0.13808742172949623
57,0.1,0.07142857142857142,0.08321837249125427
58,0.2,0.2222222222222222,0.18879726565379562
59,0.1,0.25,0.114494825708061
6,0.1,0.25,0.08618612428136238
60,0.4,0.8,0.4165591397849462
61,0.4,0.8,0.39542553191489355
62,0.1,0.2,0.06669921723630164
63,0.0,0.0,0.046743554952510175
64,0.2,1.0,0.6428571428571428
65,0.5,0.3333333333333333,0.36040710124323655
66,0.2,0.4,0.14880952380952378
67,0.8,0.5714285714285714,0.5985741508234279
68,0.1,0.2,0.09354193387607067
69,0.0,0.0,0.04958600570948084
7,0.2,0.4,0.16508884020932216
70,0.1,0.1,0.09394457503281031
71,0.0,0.0,0.03905516431787655
72,0.3,0.17647058823529413,0.12274238372612624
73,0.5,0.25,0.35451142133536423
74,0.0,0.0,0.11914625470231444
75,0.1,0.2,0.2247362177354406
76,0.3,0.42857142857142855,0.32449000580592935
77,0.4,0.6666666666666666,0.41834733893557424
78,0.3,1.0,0.6388888888888888
79,0.1,0.2,0.08444267480077439
8,0.1,0.09090909090909091,0.15637802076618298
80,0.0,0.0,0.03709659721110103
81,0.2,1.0,0.325
82,0.2,0.4,0.4577035827414563
83,0.1,0.25,0.0835859687386405
84,0.4,0.36363636363636365,0.32827862731987917
85,0.1,0.25,0.09904786475993906
86,0.2,1.0,0.5
87,0.0,0.0,0.011472164444235149
88,0.6,1.0,0.7440476190476191
89,0.1,0.16666666666666666,0.20776936478155986
9,0.3,1.0,1.0
90,0.3,0.23076923076923078,0.20567658152804935
91,0.4,0.4444444444444444,0.3628753055494349
92,0.7,0.5384615384615384,0.5594180485067414
93,0.1,1.0,0.5
94,0.5,0.4166666666666667,0.5574064642302096
95,0.2,1.0,0.375
96,0.4,0.3076923076923077,0.37337745936150823
97,0.2,0.2,0.15954445353202013
98,0.0,0.0,0.020071408415502322
99,0.2,0.5,0.24776546982429337
